"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"Ciência e Tecnologia";"572";"Desenvolvimento tecnológico e engenharia";"2208";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVE";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"20000,00";"20000,00";"20000,00";"20000,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"Ciência e Tecnologia";"572";"Desenvolvimento tecnológico e engenharia";"2208";"TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVE";"2997";"FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE SAUDE (CT-SAUDE)";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"41";"Contribuições";"13597,74";"13597,74";"13597,74";"13597,74"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"18";"Auxílio Financeiro a Estudantes";"230000,00";"230000,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"10014279,45";"10014279,45";"10014279,45";"3640394,31"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-6024416,59";"2735,41";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"776308,58";"776308,58";"776308,58";"335481,39"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"-972521,93";"77478,07";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Comunicação";"165050,42";"165050,42";"165050,42";"110440,26"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"93185";"RECURSOS SOB SUPERV. DO MCTIC - ADM. DIRETA";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"7077152,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"52";"Equipamentos e Material Permanente";"1529523,93";"1529523,93";"1529523,93";"13203,71"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2218";"GESTAO DE RISCOS E DE DESASTRES";"20GB";"MONITORAMENTO E ALERTA DE DESASTRES NATURAIS - CEMADEN";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"4709454,14";"4709454,14";"4709454,14";"56509,86"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"2570021,57";"2570021,57";"300000,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"52";"Equipamentos e Material Permanente";"776253,08";"776253,08";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"400302,08";"400302,08";"400302,08";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"47";"Obrigações Tributárias e Contributivas";"32400,00";"32400,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"162000,00";"162000,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"41";"Contribuições";"750000,00";"750000,00";"749897,66";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"41";"Contribuições";"2033924,00";"2033924,00";"2000000,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"41";"Contribuições";"916160,96";"916160,96";"916160,96";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"20";"Auxílio Financeiro a Pesquisadores";"1769297,00";"1769297,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"147476,86";"147476,86";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"70548,91";"70548,91";"70548,91";"70548,91"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"93185";"RECURSOS SOB SUPERV. DO MCTIC - ADM. DIRETA";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"7088748,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"20";"Auxílio Financeiro a Pesquisadores";"5039650,95";"5039650,95";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"2066473,67";"2066473,67";"1343618,85";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-2802310,19";"0,81";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"18";"Auxílio Financeiro a Estudantes";"1950286,15";"1950286,15";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"850000,00";"850000,00";"850000,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"500000,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"571";"Desenvolvimento científico";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"215L";"FOMENTO A PESQUISA E DESENVOLVIMENTO CIENTIFICO EM AREAS ESTRATEGICAS";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"681875,96";"0,96";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20501";"Conselho Nacional de Desenvolvimento Científico e Tecnológico";"93186";"RECURSOS SOB SUPERVISAO DO CNPQ";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"788076,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20402";"Agência Espacial Brasileira";"24205";"AGENCIA ESPACIAL BRASILEIRA - AEB";"19";"Ciência e Tecnologia";"572";"Desenvolvimento tecnológico e engenharia";"2207";"PROGRAMA ESPACIAL BRASILEIRO";"154L";"IMPLEMENTACAO DO PLANO DE ABSORCAO E TRANSFERENCIA DE TECNOLOGIA NO AMBITO DO SATELITE GEOESTACIONARIO DE DEFESA E COMUNICACOES ESTRATEGICAS - SGDC";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-2364229,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20402";"Agência Espacial Brasileira";"93188";"REC. SOB. SUPERV. AGENCIA ESPACIAL BRASILEIRA";"19";"Ciência e Tecnologia";"572";"Desenvolvimento tecnológico e engenharia";"2207";"PROGRAMA ESPACIAL BRASILEIRO";"154L";"IMPLEMENTACAO DO PLANO DE ABSORCAO E TRANSFERENCIA DE TECNOLOGIA NO AMBITO DO SATELITE GEOESTACIONARIO DE DEFESA E COMUNICACOES ESTRATEGICAS - SGDC";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"2364229,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20301";"Comissão Nacional de Energia Nuclear";"24204";"COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"700,00";"700,00";"700,00";"260,68"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"93185";"RECURSOS SOB SUPERV. DO MCTIC - ADM. DIRETA";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"975458,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20501";"Conselho Nacional de Desenvolvimento Científico e Tecnológico";"24201";"CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"2205976,00";"2205976,00";"2164403,26";"1255069,52"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20301";"Comissão Nacional de Energia Nuclear";"24204";"COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"131851,00";"131851,00";"131851,00";"15793,07"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"20";"Auxílio Financeiro a Pesquisadores";"1715000,00";"1715000,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"18";"Auxílio Financeiro a Estudantes";"620651,50";"620651,50";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20501";"Conselho Nacional de Desenvolvimento Científico e Tecnológico";"24201";"CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"20";"Auxílio Financeiro a Pesquisadores";"306250,00";"306250,00";"306250,00";"160000,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"24101";"MINIST. DA CIENCIA, TECNOLOGIA E INOVOVACAO";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-975156,50";"301,50";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20501";"Conselho Nacional de Desenvolvimento Científico e Tecnológico";"24201";"CONSELHO NAC.DE DESENV.CIENTIF.E TECNOLOGICO";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-1413076,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20301";"Comissão Nacional de Energia Nuclear";"24204";"COMISSAO NACIONAL DE ENERGIA NUCLEAR - CNEN";"19";"Ciência e Tecnologia";"212";"Cooperação internacional";"2204";"BRASIL NA FRONTEIRA DO CONHECIMENTO";"6147";"COOPERACAO INTERNACIONAL EM CIENCIA, TECNOLOGIA E INOVACAO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-2840,00";"0,00";"0,00";"0,00"
"2020";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações";"20402";"Agência Espacial Brasileira";"24205";"AGENCIA ESPACIAL BRASILEIRA - AEB";"19";"Ciência e Tecnologia";"572";"Desenvolvimento tecnológico e engenharia";"2207";"PROGRAMA ESPACIAL BRASILEIRO";"154L";"IMPLEMENTACAO DO PLANO DE ABSORCAO E TRANSFERENCIA DE TECNOLOGIA NO AMBITO DO SATELITE GEOESTACIONARIO DE DEFESA E COMUNICACOES ESTRATEGICAS - SGDC";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"5661678,00";"5661678,00";"5661678,00";"5661678,00"
